ID,Title,Slug,Price,Sale Price,Stock Status,Inventory,Categories,Usages,Tones,Tags,Attributes,Image URL,Short Description,Description
"2000100493949","PIEL DE CONEJO SUBLIMADO","piel-de-conejo-sublimado","15000","","inStock","","","","","","Ancho: 1.70 metros | Elasticidad: Limitada","https://cdn.sanity.io/images/tbk0k9ou/production/3de51f97bd758dc0e6b8ad30c40474d3a96aec22-1000x1000.jpg","Nuestra tela Piel de Conejo Sublimado, también conocida como flannel, es un tejido de punto de excelente calidad, ideal para la confección de prendas ...","Nuestra tela Piel de Conejo Sublimado, también conocida como flannel, es un tejido de punto de excelente calidad, ideal para la confección de prendas abrigadas, suaves y confortables. Su acabado acolchado por ambos lados y su textura cálida al tacto brindan una sensación de abrigo y bienestar, perfecta para climas fríos o prendas de descanso.
\n
\nCuenta con un ancho de 1.70 metros y un gramaje de 200 g/m², con un rendimiento aproximado de 2.7 metros, lo que ofrece buen cuerpo y aprovechamiento del material. Es una tela semitérmica, cómoda y agradable al contacto con la piel.
\n
\n<strong>Ideal para:</strong> pijamas, ropa de descanso y prendas térmicas."
"2000100493959","PINILLA NEGRO C#23","pinilla-negro-c23","10500","","outOfStock","","","","","","Ancho: 1.60 metros | Composición: Poliester | Elasticidad: Media","https://cdn.sanity.io/images/tbk0k9ou/production/d60bfb91c6a47e424c803a258b8bc5b0337c6a0e-480x640.jpg","Nuestra tela Pinilla Negro es un tejido de punto de excelente calidad, ideal para la confección de prendas abrigadas, resistentes y de uso diario. Su ...","<span style=""font-weight: 400;"">Nuestra tela Pinilla Negro es un tejido de punto de excelente calidad, ideal para la confección de prendas abrigadas, resistentes y de uso diario. Su suavidad al tacto y estructura gruesa brindan confort y protección, mientras que su capacidad de aislamiento térmico la hace perfecta para climas fríos.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.60 metros (± 5 cm) y un gramaje de 150 g/m², ofreciendo un equilibrio entre ligereza y funcionalidad. Al ser </span><b>100% poliéster</b><span style=""font-weight: 400;"">, es una tela de fácil lavado, alta durabilidad, resistente a las arrugas y al encogimiento, y con gran resistencia al desgaste, manteniendo su forma y apariencia con el uso continuo.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> sudaderas, abrigos, ruanas, chaquetas y joggers.</span>"
"2000100493960","PITHAYA C#2","pithaya-c2","16500","7500","inStock","","","","","","Ancho: 1.60 metros | Composición: 95% Poliester / 5% Elastano | Elasticidad: Alta","https://cdn.sanity.io/images/tbk0k9ou/production/d32ed766f1b5a5059c0ce16f73b56ba4e077227f-537x640.jpg","Nuestra tela Pithaya es un tejido de punto de excelente calidad, ideal para la confección de prendas deportivas y de alto rendimiento. Su elasticidad,...","Nuestra tela Pithaya es un tejido de punto de excelente calidad, ideal para la confección de prendas deportivas y de alto rendimiento. Su elasticidad, transpirabilidad y comodidad la hacen perfecta para diseños que requieren libertad de movimiento y frescura.
\n
\nCuenta con un ancho de 1.60 metros (± 5 cm) y un gramaje de 285 g/m², lo que brinda un equilibrio ideal entre resistencia y ligereza. Gracias a su composición 95% poliéster y 5% elastano, ofrece alta durabilidad, secado rápido y un ajuste confortable que se mantiene con el uso.
\n
\n<strong>Ideal para:</strong> leggings, trajes de baño, shorts, camisetas y prendas deportivas."
"2000100493961","PITHAYA C#3","pithaya-c3","16500","7500","inStock","","","","","","Ancho: 1.60 metros | Composición: 95% Poliester / 5% Elastano | Elasticidad: Alta","https://cdn.sanity.io/images/tbk0k9ou/production/1334e69fc048a083c02133426409bee2d5f8da28-582x640.jpg","Nuestra tela Pithaya es un tejido de punto de excelente calidad, ideal para la confección de prendas deportivas y de alto rendimiento. Su elasticidad,...","Nuestra tela Pithaya es un tejido de punto de excelente calidad, ideal para la confección de prendas deportivas y de alto rendimiento. Su elasticidad, transpirabilidad y comodidad la hacen perfecta para diseños que requieren libertad de movimiento y frescura.
\n
\nCuenta con un ancho de 1.60 metros (± 5 cm) y un gramaje de 285 g/m², lo que brinda un equilibrio ideal entre resistencia y ligereza. Gracias a su composición <strong>95% poliéster y 5% elastano</strong>, ofrece alta durabilidad, secado rápido y un ajuste confortable que se mantiene con el uso.
\n
\n<strong>Ideal para:</strong> leggings, trajes de baño, shorts, camisetas y prendas deportivas."
"2000100493962","POLY LICRA SUBLIMADO","poly-licra-sublimado","17000","","outOfStock","","","","","","Ancho: 1.50 metros | Composición: 96% Poliester / 4% Elastano | Elasticidad: Alta","https://cdn.sanity.io/images/tbk0k9ou/production/6adb90c40f91bcddf785a7c55f46717ff80c17e3-1080x1080.png","Nuestra tela Poly Licra Sublimado es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y...","<span style=""font-weight: 400;"">Nuestra tela Poly Licra Sublimado es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alto desempeño. Su excelente caída, flexibilidad y suavidad al tacto garantizan confort y libertad de movimiento, incluso en usos exigentes.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 metros y un gramaje de 230 g/m², con un rendimiento aproximado de 3 metros, lo que proporciona buen cuerpo y resistencia. Gracias a su composición </span><b>96% poliéster y 4% elastano</b><span style=""font-weight: 400;"">, ofrece gran elasticidad, alta durabilidad y es de fácil lavado, manteniendo su forma y apariencia con el uso continuo.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> trajes de baño, bikers, ropa deportiva y salidas de baño.</span>"
"2000100493963","POLY LICRA AMARILLO NEON CN#5","poly-licra-amarillo-neon-cn5","15000","","outOfStock","","","","","","Ancho: 1.50 metros | Composición: 96% Poliester / 4% Elastano | Elasticidad: Alta","https://cdn.sanity.io/images/tbk0k9ou/production/a6726ec7411976ba4eb001ecfcaf8335d368ceae-480x640.jpg","Nuestra tela Poly Licra Amarillo Neon es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticid...","<span style=""font-weight: 400;"">Nuestra tela Poly Licra Amarillo Neon es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alto desempeño. Su excelente caída, flexibilidad y suavidad al tacto garantizan confort y libertad de movimiento, incluso en usos exigentes.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 metros y un gramaje de 230 g/m², con un rendimiento aproximado de 3 metros, lo que proporciona buen cuerpo y resistencia. Gracias a su composición </span><b>96% poliéster y 4% elastano</b><span style=""font-weight: 400;"">, ofrece gran elasticidad, alta durabilidad y es de fácil lavado, manteniendo su forma y apariencia con el uso continuo.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> trajes de baño, bikers, ropa deportiva y salidas de baño.</span>"
"2000100493964","POLY LICRA BLANCO C#24","poly-licra-blanco-c24","15000","","outOfStock","","","","","","Ancho: 1.50 metros | Composición: 96% Poliester / 4% Elastano | Elasticidad: Alta","https://cdn.sanity.io/images/tbk0k9ou/production/11c311e4d4d4d27366c086a658a6b68ea89f3d24-480x640.jpg","Nuestra tela Poly Licra Blanco es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y al...","<span style=""font-weight: 400;"">Nuestra tela Poly Licra Blanco es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alto desempeño. Su excelente caída, flexibilidad y suavidad al tacto garantizan confort y libertad de movimiento, incluso en usos exigentes.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 metros y un gramaje de 230 g/m², con un rendimiento aproximado de 3 metros, lo que proporciona buen cuerpo y resistencia. Gracias a su composición </span><b>96% poliéster y 4% elastano</b><span style=""font-weight: 400;"">, ofrece gran elasticidad, alta durabilidad y es de fácil lavado, manteniendo su forma y apariencia con el uso continuo.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> trajes de baño, bikers, ropa deportiva y salidas de baño.</span>"
"2000100493965","POLY LICRA CORAL C#8","poly-licra-coral-c8","15000","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/3415a8b5b6c83ff385322eb4c4226024a97638b6-480x640.jpg","Nuestra tela Poly Licra Coral es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alt...","<span style=""font-weight: 400;"">Nuestra tela Poly Licra Coral es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alto desempeño. Su excelente caída, flexibilidad y suavidad al tacto garantizan confort y libertad de movimiento, incluso en usos exigentes.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 metros y un gramaje de 230 g/m², con un rendimiento aproximado de 3 metros, lo que proporciona buen cuerpo y resistencia. Gracias a su composición </span><b>96% poliéster y 4% elastano</b><span style=""font-weight: 400;"">, ofrece gran elasticidad, alta durabilidad y es de fácil lavado, manteniendo su forma y apariencia con el uso continuo.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> trajes de baño, bikers, ropa deportiva y salidas de baño.</span>"
"2000100493966","POLY LICRA CRUDO PFD","poly-licra-crudo-pfd","15000","","outOfStock","","","","","","Ancho: 1.50 metros | Composición: 96% Poliester / 4% Elastano | Elasticidad: Alta","https://cdn.sanity.io/images/tbk0k9ou/production/04bb08e7b9651f04547d403082e6b547f6491f1d-640x614.jpg","Nuestra tela Poly Licra Crudo PFD es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y...","<span style=""font-weight: 400;"">Nuestra tela Poly Licra Crudo PFD es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alto desempeño. Su excelente caída, flexibilidad y suavidad al tacto garantizan confort y libertad de movimiento, incluso en usos exigentes.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 metros y un gramaje de 230 g/m², con un rendimiento aproximado de 3 metros, lo que proporciona buen cuerpo y resistencia. Gracias a su composición </span><b>96% poliéster y 4% elastano</b><span style=""font-weight: 400;"">, ofrece gran elasticidad, alta durabilidad y es de fácil lavado, manteniendo su forma y apariencia con el uso continuo.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> trajes de baño, bikers, ropa deportiva y salidas de baño.</span>"
"2000100493967","POLY LICRA FUCSIA C#9","poly-licra-fucsia-c9","15000","","outOfStock","","","","","","Ancho: 1.50 metros | Composición: 96% Poliester / 4% Elastano | Elasticidad: Alta","https://cdn.sanity.io/images/tbk0k9ou/production/6186d61d37463a9c4dc570f6d9af469cfdc7130e-480x640.jpg","Nuestra tela Poly Licra Fucsia es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y al...","<span style=""font-weight: 400;"">Nuestra tela Poly Licra Fucsia es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alto desempeño. Su excelente caída, flexibilidad y suavidad al tacto garantizan confort y libertad de movimiento, incluso en usos exigentes.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 metros y un gramaje de 230 g/m², con un rendimiento aproximado de 3 metros, lo que proporciona buen cuerpo y resistencia. Gracias a su composición </span><b>96% poliéster y 4% elastano</b><span style=""font-weight: 400;"">, ofrece gran elasticidad, alta durabilidad y es de fácil lavado, manteniendo su forma y apariencia con el uso continuo.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> trajes de baño, bikers, ropa deportiva y salidas de baño.</span>"
"2000100493968","POLY LICRA FUCSIA NEON CN#1","poly-licra-fucsia-neon-cn1","15000","","outOfStock","","","","","","Ancho: 1.50 metros | Composición: 96% Poliester / 4% Elastano | Elasticidad: Alta","https://cdn.sanity.io/images/tbk0k9ou/production/a08159a21245edf6f1a166922a6f1605b5e0f7b4-480x640.jpg","Nuestra tela Poly Licra Fucsia Neon es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad...","<span style=""font-weight: 400;"">Nuestra tela Poly Licra Fucsia Neon es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alto desempeño. Su excelente caída, flexibilidad y suavidad al tacto garantizan confort y libertad de movimiento, incluso en usos exigentes.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 metros y un gramaje de 230 g/m², con un rendimiento aproximado de 3 metros, lo que proporciona buen cuerpo y resistencia. Gracias a su composición </span><b>96% poliéster y 4% elastano</b><span style=""font-weight: 400;"">, ofrece gran elasticidad, alta durabilidad y es de fácil lavado, manteniendo su forma y apariencia con el uso continuo.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> trajes de baño, bikers, ropa deportiva y salidas de baño.</span>"
"2000100493969","POLY LICRA LIMA C#64","poly-licra-lima-c64","15000","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/24ffc53b85b3abf03bc5c8c3de2a69cc8055899d-480x640.jpg","Nuestra tela Poly Licra Lima es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alto...","<span style=""font-weight: 400;"">Nuestra tela Poly Licra Lima es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alto desempeño. Su excelente caída, flexibilidad y suavidad al tacto garantizan confort y libertad de movimiento, incluso en usos exigentes.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 metros y un gramaje de 230 g/m², con un rendimiento aproximado de 3 metros, lo que proporciona buen cuerpo y resistencia. Gracias a su composición </span><b>96% poliéster y 4% elastano</b><span style=""font-weight: 400;"">, ofrece gran elasticidad, alta durabilidad y es de fácil lavado, manteniendo su forma y apariencia con el uso continuo.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> trajes de baño, bikers, ropa deportiva y salidas de baño.</span>"
"2000100493970","POLY LICRA MENTA OSCURO C#63","poly-licra-menta-oscuro-c63","15000","","outOfStock","","","","","","","https://cdn.sanity.io/images/tbk0k9ou/production/c78afdfcebc309a72b1f2e25ec682916179b49f4-640x629.jpg","Nuestra tela Poly Licra Menta Oscuro es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticida...","<span style=""font-weight: 400;"">Nuestra tela Poly Licra Menta Oscuro es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alto desempeño. Su excelente caída, flexibilidad y suavidad al tacto garantizan confort y libertad de movimiento, incluso en usos exigentes.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 metros y un gramaje de 230 g/m², con un rendimiento aproximado de 3 metros, lo que proporciona buen cuerpo y resistencia. Gracias a su composición </span><b>96% poliéster y 4% elastano</b><span style=""font-weight: 400;"">, ofrece gran elasticidad, alta durabilidad y es de fácil lavado, manteniendo su forma y apariencia con el uso continuo.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> trajes de baño, bikers, ropa deportiva y salidas de baño.</span>"
"2000100493971","POLY LICRA MOSTAZA C#11","poly-licra-mostaza-c11","15000","","outOfStock","","","","","","Ancho: 1.50 metros | Composición: 96% Poliester / 4% Elastano | Elasticidad: Alta","https://cdn.sanity.io/images/tbk0k9ou/production/895a02d9a4285071864e0244633d521bd1ea8103-480x640.jpg","Nuestra tela Poly Licra Mostaza es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y a...","<span style=""font-weight: 400;"">Nuestra tela Poly Licra Mostaza es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alto desempeño. Su excelente caída, flexibilidad y suavidad al tacto garantizan confort y libertad de movimiento, incluso en usos exigentes.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 metros y un gramaje de 230 g/m², con un rendimiento aproximado de 3 metros, lo que proporciona buen cuerpo y resistencia. Gracias a su composición </span><b>96% poliéster y 4% elastano</b><span style=""font-weight: 400;"">, ofrece gran elasticidad, alta durabilidad y es de fácil lavado, manteniendo su forma y apariencia con el uso continuo.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> trajes de baño, bikers, ropa deportiva y salidas de baño.</span>"
"2000100493972","POLY LICRA NARANJA C#67","poly-licra-naranja-c67","15000","","outOfStock","","","","","","Ancho: 1.50 metros | Composición: 96% Poliester / 4% Elastano | Elasticidad: Alta","https://cdn.sanity.io/images/tbk0k9ou/production/579ada20bfd1e7b4d16092e674419b37b14cd3a9-480x640.jpg","Nuestra tela Poly Licra Naranja es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y a...","<span style=""font-weight: 400;"">Nuestra tela Poly Licra Naranja es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alto desempeño. Su excelente caída, flexibilidad y suavidad al tacto garantizan confort y libertad de movimiento, incluso en usos exigentes.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 metros y un gramaje de 230 g/m², con un rendimiento aproximado de 3 metros, lo que proporciona buen cuerpo y resistencia. Gracias a su composición </span><b>96% poliéster y 4% elastano</b><span style=""font-weight: 400;"">, ofrece gran elasticidad, alta durabilidad y es de fácil lavado, manteniendo su forma y apariencia con el uso continuo.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> trajes de baño, bikers, ropa deportiva y salidas de baño.</span>"
"2000100493973","POLY LICRA NARANJA NEON CN#4","poly-licra-naranja-neon-cn4","15000","","outOfStock","","","","","","Ancho: 1.50 metros | Composición: 96% Poliester / 4% Elastano | Elasticidad: Alta","https://cdn.sanity.io/images/tbk0k9ou/production/374d8ececeabe908747d606a9eee1f3003fcad60-480x640.jpg","Nuestra tela Poly Licra Naranja Neon es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticida...","<span style=""font-weight: 400;"">Nuestra tela Poly Licra Naranja Neon es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alto desempeño. Su excelente caída, flexibilidad y suavidad al tacto garantizan confort y libertad de movimiento, incluso en usos exigentes.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 metros y un gramaje de 230 g/m², con un rendimiento aproximado de 3 metros, lo que proporciona buen cuerpo y resistencia. Gracias a su composición </span><b>96% poliéster y 4% elastano</b><span style=""font-weight: 400;"">, ofrece gran elasticidad, alta durabilidad y es de fácil lavado, manteniendo su forma y apariencia con el uso continuo.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> trajes de baño, bikers, ropa deportiva y salidas de baño.</span>"
"2000100493974","POLY LICRA NEGRO C#23","poly-licra-negro-c23","15000","","inStock","","","","","","Ancho: 1.50 metros | Composición: 96% Poliester / 4% Elastano | Elasticidad: Alta","https://cdn.sanity.io/images/tbk0k9ou/production/5832414d728d94019edf23c1c79cdaa4f14ad99f-480x640.jpg","Nuestra tela Poly Licra Negro es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alt...","Nuestra tela Poly Licra Negro es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alto desempeño. Su excelente caída, flexibilidad y suavidad al tacto garantizan confort y libertad de movimiento, incluso en usos exigentes.
\n
\nCuenta con un ancho de 1.50 metros y un gramaje de 230 g/m², con un rendimiento aproximado de 3 metros, lo que proporciona buen cuerpo y resistencia. Gracias a su composición <strong>96% poliéster y 4% elastano</strong>, ofrece gran elasticidad, alta durabilidad y es de fácil lavado, manteniendo su forma y apariencia con el uso continuo.
\n
\n<strong>Ideal para:</strong> trajes de baño, bikers, ropa deportiva y salidas de baño."
"2000100493975","POLY LICRA ORQUIDEA C#61","poly-licra-orquidea-c61","15000","","outOfStock","","","","","","Ancho: 1.50 metros | Composición: 96% Poliester / 4% Elastano | Elasticidad: Alta","https://cdn.sanity.io/images/tbk0k9ou/production/0cc7301e1205290d4146a829aa9319d6b74677e2-480x640.jpg","Nuestra tela Poly Licra Orquídea es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y ...","<span style=""font-weight: 400;"">Nuestra tela Poly Licra Orquídea es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alto desempeño. Su excelente caída, flexibilidad y suavidad al tacto garantizan confort y libertad de movimiento, incluso en usos exigentes.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 metros y un gramaje de 230 g/m², con un rendimiento aproximado de 3 metros, lo que proporciona buen cuerpo y resistencia. Gracias a su composición </span><b>96% poliéster y 4% elastano</b><span style=""font-weight: 400;"">, ofrece gran elasticidad, alta durabilidad y es de fácil lavado, manteniendo su forma y apariencia con el uso continuo.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> trajes de baño, bikers, ropa deportiva y salidas de baño.</span>"
"2000100493976","POLY LICRA ROJO BRILLANTE C#72","poly-licra-rojo-brillante-c72","15000","","outOfStock","","","","","","Ancho: 1.50 metros | Composición: 96% Poliester / 4% Elastano | Elasticidad: Alta","https://cdn.sanity.io/images/tbk0k9ou/production/7dc70c1989823aaf862fbd6adcdca8507b7a2c9c-632x640.jpg","Nuestra tela Poly Licra Rojo Brillante es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elastici...","<span style=""font-weight: 400;"">Nuestra tela Poly Licra Rojo Brillante es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alto desempeño. Su excelente caída, flexibilidad y suavidad al tacto garantizan confort y libertad de movimiento, incluso en usos exigentes.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 metros y un gramaje de 230 g/m², con un rendimiento aproximado de 3 metros, lo que proporciona buen cuerpo y resistencia. Gracias a su composición </span><b>96% poliéster y 4% elastano</b><span style=""font-weight: 400;"">, ofrece gran elasticidad, alta durabilidad y es de fácil lavado, manteniendo su forma y apariencia con el uso continuo.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> trajes de baño, bikers, ropa deportiva y salidas de baño.</span>"
"2000100493977","POLY LICRA ROSADO NEON CN#6","poly-licra-rosado-neon-cn6","15000","","outOfStock","","","","","","Ancho: 1.50 metros | Composición: 96% Poliester / 4% Elastano | Elasticidad: Alta","https://cdn.sanity.io/images/tbk0k9ou/production/07a67504884b5751f6ebd20cfe849974240ea22a-480x640.jpg","Nuestra tela Poly Licra Rosado Neon es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad...","<span style=""font-weight: 400;"">Nuestra tela Poly Licra Rosado Neon es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alto desempeño. Su excelente caída, flexibilidad y suavidad al tacto garantizan confort y libertad de movimiento, incluso en usos exigentes.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 metros y un gramaje de 230 g/m², con un rendimiento aproximado de 3 metros, lo que proporciona buen cuerpo y resistencia. Gracias a su composición </span><b>96% poliéster y 4% elastano</b><span style=""font-weight: 400;"">, ofrece gran elasticidad, alta durabilidad y es de fácil lavado, manteniendo su forma y apariencia con el uso continuo.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> trajes de baño, bikers, ropa deportiva y salidas de baño.</span>"
"2000100493978","POLY LICRA TAUPE DUST C#69","poly-licra-taupe-dust-c69","15000","","outOfStock","","","","","","Ancho: 1.50 metros | Composición: 96% Poliester / 4% Elastano | Elasticidad: Alta","https://cdn.sanity.io/images/tbk0k9ou/production/6a0e866dff4c909fdd9e60385eb3f17f57bafde6-534x640.jpg","Nuestra tela Poly Licra Taupe Dust es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad ...","<span style=""font-weight: 400;"">Nuestra tela Poly Licra Taupe Dust es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alto desempeño. Su excelente caída, flexibilidad y suavidad al tacto garantizan confort y libertad de movimiento, incluso en usos exigentes.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 metros y un gramaje de 230 g/m², con un rendimiento aproximado de 3 metros, lo que proporciona buen cuerpo y resistencia. Gracias a su composición </span><b>96% poliéster y 4% elastano</b><span style=""font-weight: 400;"">, ofrece gran elasticidad, alta durabilidad y es de fácil lavado, manteniendo su forma y apariencia con el uso continuo.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> trajes de baño, bikers, ropa deportiva y salidas de baño.</span>"
"2000100493979","POLY LICRA TURQUESA C#33","poly-licra-turquesa-c33","15000","","inStock","","","","","","Ancho: 1.50 metros | Composición: 96% Poliester / 4% Elastano | Elasticidad: Alta","https://cdn.sanity.io/images/tbk0k9ou/production/6df317a92d12b8f412e10a44806dc0334237b075-557x640.jpg","Nuestra tela Poly Licra Turquesa es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y ...","Nuestra tela Poly Licra Turquesa es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alto desempeño. Su excelente caída, flexibilidad y suavidad al tacto garantizan confort y libertad de movimiento, incluso en usos exigentes.
\n
\nCuenta con un ancho de 1.50 metros y un gramaje de 230 g/m², con un rendimiento aproximado de 3 metros, lo que proporciona buen cuerpo y resistencia. Gracias a su composición <strong>96% poliéster y 4% elastano</strong>, ofrece gran elasticidad, alta durabilidad y es de fácil lavado, manteniendo su forma y apariencia con el uso continuo.
\n
\n<strong>Ideal para:</strong> trajes de baño, bikers, ropa deportiva y salidas de baño."
"2000100493980","POLY LICRA VERDE CALI C#12","poly-licra-verde-cali-c12","15000","","outOfStock","","","","","","Ancho: 1.50 metros | Composición: 96% Poliester / 4% Elastano | Elasticidad: Alta","https://cdn.sanity.io/images/tbk0k9ou/production/ef6548987a911b34ab18b6013c89b63ed9f671a5-480x640.jpg","Nuestra tela Poly Licra Verde Cali es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad ...","<span style=""font-weight: 400;"">Nuestra tela Poly Licra Verde Cali es un tejido de punto de excelente calidad, ideal para la confección de prendas que requieren firmeza, elasticidad y alto desempeño. Su excelente caída, flexibilidad y suavidad al tacto garantizan confort y libertad de movimiento, incluso en usos exigentes.</span>
\n
\n<span style=""font-weight: 400;"">Cuenta con un ancho de 1.50 metros y un gramaje de 230 g/m², con un rendimiento aproximado de 3 metros, lo que proporciona buen cuerpo y resistencia. Gracias a su composición </span><b>96% poliéster y 4% elastano</b><span style=""font-weight: 400;"">, ofrece gran elasticidad, alta durabilidad y es de fácil lavado, manteniendo su forma y apariencia con el uso continuo.</span>
\n
\n<b>Ideal para:</b><span style=""font-weight: 400;""> trajes de baño, bikers, ropa deportiva y salidas de baño.</span>"
